Concept,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
http://www.wikidata.org/entity/Q10978,0.0,0.0,0,0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0001,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/MixedMartialArtsEvent,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Vein,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Murderer,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q10517054,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Insect,0.0002,0.0003,0.0009,0.0007,0.0006,0.0015,0.0009,0.0003,0.0003,0.0013,0.0006,0.0004,0.0013,0.0014,0.001,0.0007,0.0013,0.0004,0.0003,0.0004,0.0005,0.0004,0.0002,0.0012,0.0016,0.0021,0.0007,0.0007,0.0034,0.0025,0.0006,0,0,0
http://dbpedia.org/ontology/AmericanFootballPlayer,0.0006,0.0009,0.0009,0.0007,0.0007,0.0008,0.0008,0.0016,0.0009,0.0007,0.0006,0.001,0.0017,0.001,0.0014,0.0006,0.0011,0.001,0.0008,0.0006,0.0007,0.0008,0.001,0.0013,0.0009,0.0002,0.0034,0.0017,0.0004,0.001,0.0008,0,0,0
http://dbpedia.org/ontology/CanadianFootballLeague,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q16266334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q41176,0.001,0.0008,0.001,0.0009,0.001,0.0016,0.0016,0.0015,0.0016,0.0015,0.0008,0.0009,0.001,0.0012,0.0018,0.0019,0.002,0.0028,0.0024,0.0008,0.001,0.0007,0.0011,0.0013,0.0012,0.0006,0.0008,0.0006,0.0013,0.0013,0.0013,0,0,0
http://dbpedia.org/ontology/CollegeCoach,0.0008,0.0005,0.0003,0.0007,0.0011,0.0012,0.0009,0.0005,0.0006,0.0002,0.0269,0.0229,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0002,0.0001,0.0,0.0002,0.0001,0.0001,0.0,0.0001,0,0,0
http://dbpedia.org/ontology/Arachnid,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/Planet,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0004,0,0,0
http://dbpedia.org/ontology/BritishRoyalty,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q7377,0.0004,0.0005,0.0001,0.0001,0.0002,0.0004,0.0001,0.0002,0.0005,0.0002,0.0001,0.0009,0.0003,0.0012,0.0003,0.0002,0.0001,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0001,0.0002,0.0002,0.0003,0.0002,0.0004,0.0003,0.0003,0,0,0
http://dbpedia.org/ontology/BasketballPlayer,0.0012,0.0005,0.0007,0.0007,0.0006,0.0007,0.0009,0.0008,0.0009,0.0006,0.0006,0.0008,0.0004,0.0006,0.0012,0.0004,0.0008,0.0006,0.0007,0.0007,0.0009,0.001,0.0011,0.0008,0.0006,0.0001,0.0004,0.0003,0.0004,0.0005,0.0008,0,0,0
http://dbpedia.org/ontology/Continent,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q7365,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Park,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0,0,0,0
http://wikidata.dbpedia.org/resource/Q482994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
http://dbpedia.org/ontology/Sales,0.0,0.0,0.0,0.0001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Chancellor,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/ReligiousBuilding,0.0001,0.0001,0.0001,0.0,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/RoadTunnel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/ClassicalMusicComposition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/MountainPass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/BroadcastNetwork,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Mammal,0.0004,0.0005,0.0001,0.0001,0.0002,0.0004,0.0001,0.0002,0.0005,0.0002,0.0001,0.0009,0.0003,0.0012,0.0003,0.0002,0.0001,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0001,0.0002,0.0002,0.0003,0.0002,0.0004,0.0003,0.0003,0,0,0
http://xmlns.com/foaf/0.1/Person,0.0413,0.0355,0.0397,0.0419,0.0417,0.039,0.0425,0.0392,0.0467,0.0381,0.0583,0.0553,0.0461,0.0482,0.0472,0.0448,0.0439,0.0376,0.0418,0.0387,0.0425,0.0405,0.0414,0.0398,0.0463,0.0439,0.036,0.0335,0.0385,0.0407,0.0392,0,0,0
http://www.wikidata.org/entity/Q6256,0.0004,0.0003,0.0003,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0008,0.0007,0.0008,0.0006,0.0005,0.0006,0.0004,0.0003,0.0,0.0003,0.0002,0.0001,0.0001,0.0003,0,0,0
http://dbpedia.org/ontology/Actor,0.0002,0.0002,0.0003,0.0022,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0002,0.0002,0.0003,0.0002,0.0003,0.0002,0.0001,0.0004,0.0002,0.0004,0.0002,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0003,0,0,0
http://purl.org/ontology/bibo/Book,0.0005,0.0011,0.0006,0.0007,0.0009,0.0011,0.0007,0.001,0.0007,0.0008,0.0004,0.0007,0.0008,0.0009,0.001,0.0008,0.0009,0.0005,0.0004,0.0014,0.0007,0.0006,0.0006,0.0005,0.0006,0.0002,0.0006,0.0003,0.0008,0.0006,0.0006,0,0,0
http://dbpedia.org/ontology/Race,0.0001,0.0001,0.0003,0.0002,0.0001,0.0,0.0001,0.0003,0.0002,0.0004,0.0001,0.0001,0.0004,0.0002,0.0004,0.0003,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0002,0.0003,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Album,0.0046,0.0034,0.0049,0.005,0.0043,0.0049,0.0051,0.006,0.004,0.0047,0.0031,0.0032,0.0064,0.0033,0.0046,0.0035,0.0041,0.0036,0.0035,0.0038,0.0039,0.0043,0.0044,0.0037,0.0029,0.001,0.0025,0.0022,0.0031,0.0028,0.0034,0,0,0
http://dbpedia.org/ontology/WineRegion,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q55488,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.001,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/Mollusca,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0015,0.0007,0.0003,0.0004,0.0003,0.0001,0,0,0
http://www.wikidata.org/entity/Q2334719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/TennisPlayer,0.0002,0.0004,0.0006,0.0004,0.0011,0.0009,0.001,0.0007,0.0003,0.0003,0.0003,0.0002,0.0004,0.0004,0.0008,0.0003,0.0004,0.0003,0.0003,0.0002,0.0003,0.0004,0.0002,0.0006,0.0002,0.0,0.0002,0.0002,0.0002,0.0002,0.0003,0,0,0
http://www.wikidata.org/entity/Q571,0.0005,0.0011,0.0006,0.0007,0.0009,0.0011,0.0007,0.001,0.0007,0.0008,0.0004,0.0007,0.0008,0.0009,0.001,0.0008,0.0009,0.0005,0.0004,0.0014,0.0007,0.0006,0.0006,0.0005,0.0006,0.0002,0.0006,0.0003,0.0008,0.0006,0.0006,0,0,0
http://dbpedia.org/ontology/dul:Role,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
http://dbpedia.org/ontology/Senator,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Country,0.0004,0.0003,0.0003,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0008,0.0007,0.0008,0.0006,0.0005,0.0006,0.0004,0.0003,0.0,0.0003,0.0002,0.0001,0.0001,0.0003,0,0,0
http://www.wikidata.org/entity/Q15265344,0.0006,0.0005,0.0007,0.0005,0.0005,0.0005,0.0006,0.0007,0.0013,0.0008,0.0004,0.0007,0.0003,0.0005,0.0006,0.0005,0.0008,0.0007,0.0006,0.0007,0.0014,0.0007,0.0006,0.0004,0.0004,0.0002,0.0003,0.0003,0.0003,0.0005,0.0004,0,0,0
http://www.wikidata.org/entity/Q41710,0.0004,0.0002,0.0003,0.0003,0.0003,0.0004,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0003,0.0002,0.0003,0.0002,0.0002,0.0005,0.0004,0.0006,0.0005,0.0004,0.0003,0.0003,0.0003,0.0,0.0002,0.0002,0.0001,0.0001,0.0002,0,0,0
http://dbpedia.org/ontology/RailwayLine,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Museum,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0,0,0
http://dbpedia.org/ontology/CricketGround,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://schema.org/EducationalOrganization,0.0013,0.0011,0.0017,0.0014,0.0015,0.0019,0.0014,0.0016,0.0014,0.0018,0.0012,0.0011,0.0016,0.0013,0.0018,0.0011,0.0018,0.0014,0.0015,0.0015,0.0014,0.0014,0.0013,0.0014,0.0013,0.0003,0.0009,0.0007,0.0009,0.0011,0.0013,0,0,0
http://dbpedia.org/ontology/dul:SocialPerson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
http://www.wikidata.org/entity/Q8274,0.0004,0.0003,0.0006,0.0003,0.0001,0.0003,0.0004,0.0003,0.0003,0.0003,0.0,0.0002,0.0002,0.0006,0.0003,0.0002,0.0002,0.0004,0.0004,0.0003,0.0004,0.0025,0.0006,0.0004,0.0003,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,0,0,0
http://www.wikidata.org/entity/Q2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://schema.org/Library,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q1048525,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Ship,0.0003,0.0002,0.0004,0.0007,0.0006,0.0006,0.0009,0.0011,0.0003,0.0004,0.0004,0.0005,0.0006,0.0005,0.0006,0.0009,0.0005,0.0004,0.0003,0.0006,0.0011,0.0008,0.0006,0.0003,0.0006,0.0003,0.0008,0.0005,0.0008,0.0007,0.0018,0,0,0
http://dbpedia.org/ontology/Wrestler,0.0006,0.0002,0.0003,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0003,0.0002,0.0002,0.0004,0.0004,0.0003,0.0004,0.0004,0.0005,0.0004,0.0006,0.0,0.0002,0.0002,0.0001,0.0001,0.0002,0,0,0
http://dbpedia.org/ontology/Lake,0.0001,0.0,0.0001,0.0,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0006,0.001,0.0002,0.0002,0.0006,0.0004,0.0004,0,0,0
http://dbpedia.org/ontology/Gnetophytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
http://schema.org/Hospital,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/InlineHockeyLeague,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/Case,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0,0,0
http://dbpedia.org/ontology/Instrumentalist,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/GovernmentAgency,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0004,0.0001,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q627603,0.0001,0.0001,0.0005,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0013,0.0001,0.0001,0.0002,0.0,0.0001,0.0001,0.0002,0.0001,0.0002,0,0,0
http://www.wikidata.org/entity/Q2354973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/ShoppingMall,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0,0,0
http://schema.org/Place,0.0127,0.0117,0.0112,0.0139,0.0149,0.0162,0.0151,0.0186,0.0132,0.0183,0.0104,0.0119,0.0119,0.0138,0.0143,0.0192,0.0168,0.0171,0.0138,0.013,0.0113,0.011,0.0105,0.012,0.0125,0.0083,0.0118,0.0115,0.0169,0.0141,0.0129,0,0,0
http://dbpedia.org/ontology/ChemicalSubstance,0.0002,0.0002,0.0004,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0003,0.0004,0.0002,0.0003,0.0004,0.0004,0.0003,0.0004,0.0001,0.0002,0.0007,0.0005,0.0004,0.001,0,0,0
http://dbpedia.org/ontology/Satellite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Asteroid,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0002,0,0,0
http://dbpedia.org/ontology/Cheese,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.w3.org/2002/07/owl#Thing,0.109,0.1224,0.1096,0.1083,0.1068,0.1076,0.1053,0.1053,0.1067,0.1068,0.1011,0.1029,0.1057,0.1055,0.107,0.1066,0.1047,0.1133,0.1116,0.111,0.1119,0.1113,0.1135,0.1133,0.1075,0.0728,0.0873,0.0785,0.1161,0.1252,0.1261,0,0,0
http://dbpedia.org/ontology/Single,0.0022,0.0014,0.0019,0.0017,0.0018,0.0022,0.0018,0.0022,0.0021,0.0022,0.0014,0.0013,0.0023,0.0014,0.0018,0.0019,0.002,0.0018,0.0023,0.0024,0.002,0.0021,0.0021,0.0026,0.0019,0.0011,0.0013,0.0012,0.0022,0.0026,0.003,0,0,0
http://dbpedia.org/ontology/Monarch,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/PersonFunction,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0001,0.0002,0.0003,0.0003,0,0,0
http://www.wikidata.org/entity/Q2159907,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Station,0.0007,0.0003,0.0004,0.0007,0.0008,0.0007,0.0014,0.0015,0.0004,0.0035,0.0008,0.0007,0.0006,0.001,0.0016,0.0018,0.0023,0.0006,0.0005,0.0008,0.0007,0.0007,0.0004,0.0013,0.0008,0.0004,0.0003,0.0004,0.0005,0.0006,0.0005,0,0,0
http://dbpedia.org/ontology/d0:Location,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0
http://dbpedia.org/ontology/Cycad,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q194189,0.0,0.0,0.0,0.0001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q11032,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/TelevisionShow,0.0038,0.0025,0.0024,0.0025,0.0022,0.0029,0.0018,0.0021,0.0025,0.0028,0.0018,0.0011,0.002,0.0016,0.0024,0.0024,0.0016,0.0032,0.0035,0.0031,0.0044,0.0038,0.0038,0.0038,0.0025,0.0003,0.0018,0.0014,0.001,0.0019,0.0022,0,0,0
http://dbpedia.org/ontology/Judge,0.0002,0.0001,0.0003,0.0003,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,0,0,0
http://dbpedia.org/ontology/Moss,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q48806,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
http://www.wikidata.org/entity/Q25326,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0015,0.0007,0.0003,0.0004,0.0003,0.0001,0,0,0
http://dbpedia.org/ontology/FieldHockeyLeague,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/SolarEclipse,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0
http://dbpedia.org/ontology/TelevisionSeason,0.0014,0.0024,0.0025,0.0029,0.0021,0.0011,0.0013,0.0007,0.0009,0.0012,0.001,0.0018,0.0021,0.0012,0.0007,0.0008,0.0012,0.0028,0.0014,0.0012,0.0015,0.0011,0.0015,0.0016,0.001,0.0,0.0012,0.0005,0.0004,0.0004,0.0005,0,0,0
